agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry
USGS,11217000,DINKEY C A DINKEY MDW NR SHAVER LK CA,ST,37.04716886,-119.1487295,F,NAD83, 5440.00, 20,NGVD29,18030010,dv,00060,00003,9310,1921-10-01,1987-09-29,8842,"c(-119.1487295, 37.04716886)"
USGS,11217500,DEER C BL EF NR SHAVER LK CA,ST,37.00272406,-119.0648369,F,NAD83, 6700.00, 20,NGVD29,18030010,dv,00060,00003,9311,1923-10-01,1931-09-29,2921,"c(-119.0648369, 37.00272406)"
USGS,11218000,DINKEY C A MOUTH CA,ST,36.90966939,-119.1284494,F,NAD83, 1310.00, 20,NGVD29,18030010,dv,00060,00003,9312,1920-04-01,1937-09-29,6391,"c(-119.1284494, 36.90966939)"
USGS,11218499,COMBINED FLOW KINGS R AB NF & NF KINGS R CA,ST,36.87466959,-119.1417828,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,9314,1975-10-01,1978-09-29,1095,"c(-119.1417828, 36.87466959)"
USGS,11218501,COMBINED FLOW KINGS R BL N F & KINGS R PP CA,ST,36.87466959,-119.1417828,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,9318,1952-01-01,1993-09-29,15248,"c(-119.1417828, 36.87466959)"
USGS,11218700,KINGS R PH NR BALCH CAMP CA,ST,36.88828079,-119.1584503,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,9319,1969-10-01,2019-09-30,16439,"c(-119.1584503, 36.88828079)"
USGS,11218700,KINGS R PH NR BALCH CAMP CA,ST,36.88828079,-119.1584503,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,213628,1969-10-01,2019-09-30,16439,"c(-119.1584503, 36.88828079)"
USGS,11219000,BIG C NR TOLLHOUSE CA,ST,37.0332808,-119.2342883,F,NAD83,NA,NA,NA,18030010,dv,00060,00003,9320,1911-04-01,1913-09-29,913,"c(-119.2342883, 37.0332808)"
USGS,11222000,KINGS R A PIEDRA CA,ST,36.81717164,-119.3865146,F,NAD83, 500.00, 10,NGVD29,18030012,dv,00060,00003,9328,1895-10-01,1959-09-29,23374,"c(-119.3865146, 36.81717164)"
USGS,11224000,MF SAN JOAQUIN R NR MAMMOTH LAKES CA,ST,37.63194444,-119.0863889,U,NAD83, 7580, 33,NGVD29,18040006,dv,00060,00003,9329,2009-10-27,2020-11-15,3864,"c(-119.0863889, 37.63194444)"
USGS,11225000,LOS GATOS C NR COALINGA CA,ST,36.21662139,-120.4509883,F,NAD83, 1000.00, 20,NGVD29,18030012,dv,00060,00003,9331,1931-10-01,1941-09-29,3652,"c(-120.4509883, 36.21662139)"
USGS,11226000,NF SAN JOAQUIN R BL IRON C CA,ST,37.61382594,-119.2343013,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9332,1921-10-01,1969-09-29,6573,"c(-119.2343013, 37.61382594)"
USGS,11227000,WF GRANITE C NR TIMBER KNOB CA,ST,37.5443842,-119.2842978,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9334,1921-10-01,1925-09-29,1460,"c(-119.2842978, 37.5443842)"
USGS,11227500,MF GRANITE C NR CATTLE MOUNTAIN CA,ST,37.5499397,-119.2731864,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9335,1921-10-01,1923-09-29,729,"c(-119.2731864, 37.5499397)"
USGS,11228000,EF GRANITE C NR CATTLE MOUNTAIN CA,ST,37.5499399,-119.2620745,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9336,1921-10-01,1925-09-29,1460,"c(-119.2620745, 37.5499399)"
USGS,11228500,GRANITE C NR CATTLE MOUNTAIN CA,ST,37.5266077,-119.2587389,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9337,1921-10-01,1986-09-29,7968,"c(-119.2587389, 37.5266077)"
USGS,11229500,WARD TUNNEL A INTAKE A FLORENCE LAKE CA,ST,37.2721651,-118.9723379,F,NAD83, 7213.89, 20,NGVD29,18040006,dv,00060,00003,213629,1925-05-01,2019-09-30,34395,"c(-118.9723379, 37.2721651)"
USGS,11230070,SF SAN JOAQUIN R AB HOOPER C NR FLORENCE LAKE CA,ST,37.291331,-118.9573386,5,NAD83, 7210, 20,NGVD29,18040006,dv,00060,00003,213632,2009-10-01,2019-09-30,3652,"c(-118.9573386, 37.291331)"
USGS,11230200,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,ST,37.305775,-118.9506724,F,NAD83, 7440, 20,NGVD29,18040006,dv,00060,00003,213633,1986-10-01,2019-09-30,12053,"c(-118.9506724, 37.305775)"
USGS,11230215,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,ST,37.3096642,-118.9620614,F,NAD83, 6949.41,.05,NGVD29,18040006,dv,00060,00003,238142,1975-10-01,2019-09-30,15591,"c(-118.9620614, 37.3096642)"
USGS,11230520,BEAR C CONDUIT NR LAKE THOMAS A EDISON CA,ST,37.3360531,-118.9753956,F,NAD83, 7340,.05,NGVD29,18040006,dv,00060,00003,213637,1986-10-01,2019-09-30,11991,"c(-118.9753956, 37.3360531)"
USGS,11230530,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,ST,37.33549758,-118.9756734,F,NAD83, 7338.30,.05,NGVD29,18040006,dv,00060,00003,213639,1986-10-01,2019-09-30,11991,"c(-118.9756734, 37.33549758)"
USGS,11230560,CHINQUAPIN C BL DIV DAM NR BIG C CA,ST,37.3071656,-119.0198395,F,NAD83, 7260, 20,NGVD29,18040006,dv,00060,00003,213650,1987-04-17,2003-07-08,826,"c(-119.0198395, 37.3071656)"
USGS,11230600,CAMP 62 C BL DIV DAM NR BIG C CA,ST,37.30883228,-119.0278953,F,NAD83, 7320, 20,NGVD29,18040006,dv,00060,00003,213653,1987-04-16,2008-07-08,1181,"c(-119.0278953, 37.30883228)"
USGS,11230650,BOLSILLO C AB DIV DAM NR BIG CREEK CA,ST,37.3099434,-119.0392846,S,NAD83,NA,NA,NA,18040006,dv,00060,00003,9349,1985-10-01,1995-09-29,728,"c(-119.0392846, 37.3099434)"
USGS,11230670,BOLSILLO C BL DIV DAM NR BIG CREEK CA,ST,37.31188785,-119.0406735,F,NAD83, 7600, 20,NGVD29,18040006,dv,00060,00003,213654,1985-10-01,2005-07-21,1752,"c(-119.0406735, 37.31188785)"
USGS,11231550,MONO C CONDUIT NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,NAD83, 7336.36,.05,NGVD29,18040006,dv,00060,00003,213666,1970-10-01,2019-09-30,12783,"c(-118.9984518, 37.35994237)"
USGS,11231551,MONO BEAR CONDUIT NR MONO HOT SPRINGS CA,ST,37.31305556,-119.0241667,S,NAD83, 7040, 20,NGVD29,18040006,dv,00060,00003,213667,2009-10-01,2019-09-30,3652,"c(-119.0241667, 37.31305556)"
USGS,11231600,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,NAD83, 7330, 20,NGVD29,18040006,dv,00060,00003,213669,1970-10-01,2019-09-30,13576,"c(-118.9984518, 37.35994237)"
USGS,11231700,WARM C BL DIV DAM NR LK THOMAS A EDISON CA,ST,37.39188657,-119.0284533,F,NAD83, 8030, 20,NGVD29,18040006,dv,00060,00003,213671,1986-10-01,2016-09-30,2234,"c(-119.0284533, 37.39188657)"
USGS,11232000,SF SAN JOAQUIN R NR HOFFMAN MDW CA,ST,37.4166092,-119.1454004,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9357,1921-10-01,1928-09-29,2556,"c(-119.1454004, 37.4166092)"
USGS,11232500,JACKASS C NR BASS LAKE CA,ST,37.48883067,-119.3037399,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9358,1921-10-01,1968-09-29,4570,"c(-119.3037399, 37.48883067)"
USGS,11234750,MAMMOTH POOL FISHWATER TURBINE NR BIG CREEK CA,ST,37.32216656,-119.3248501,F,NAD83, 2948.91,.01,NGVD29,18040006,dv,00060,00003,213729,1977-10-01,2019-09-30,10430,"c(-119.3248501, 37.32216656)"
USGS,11235100,MAMMOTH POOL PP NR BIG CREEK CA,ST,37.22494599,-119.3379052,F,NAD83, 2230, 20,NGVD29,18040006,dv,00060,00003,213732,1980-10-01,2019-09-30,13514,"c(-119.3379052, 37.22494599)"
USGS,11235500,PORTAL POWERPLANT AT HUNTINGTON LAKE CA,ST,37.25688909,-119.1592869,F,NAD83, 6999.00,.05,NGVD29,18040006,dv,00060,00003,213733,1927-10-01,2019-09-30,33603,"c(-119.1592869, 37.25688909)"
USGS,11236080,HUNTINGTON-SHAVER COND IT A HUNTINGTON LK CA,ST,37.2193897,-119.2203998,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9369,1974-10-01,1983-09-29,3286,"c(-119.2203998, 37.2193897)"
USGS,11237600,PITMAN C SHAFT BL TAMARACK C NR BIG CREEK CA,ST,37.1982788,-119.2142883,F,NAD83, 7010, 32,NGVD29,18040006,dv,00060,00003,213739,1986-10-01,2019-09-30,11758,"c(-119.2142883, 37.1982788)"
USGS,11238000,PITMAN C AT BIG CREEK CA,ST,37.2027233,-119.234289,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9376,1910-01-01,1927-09-29,4531,"c(-119.234289, 37.2027233)"
USGS,11238100,BIG C PH NO 1 AT BIG CREEK CA,ST,37.2041122,-119.2398448,F,NAD83, 4820, 20,NGVD29,18040006,dv,00060,00003,213741,1980-10-01,2019-09-30,13149,"c(-119.2398448, 37.2041122)"
USGS,11238250,EASTWOOD PP AB SHAVER LK NR BIG CREEK CA,ST,37.13189099,-119.2617899,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213742,1987-10-01,2019-09-30,11688,"c(-119.2617899, 37.13189099)"
USGS,11238270,MF BALSAM C BL BALSAM MDW FOREBAY NR BIG CREEK CA,ST,37.16272389,-119.2542896,F,NAD83, 6560, 20,NGVD29,18040006,dv,00060,00003,213743,1989-01-24,2019-09-30,11206,"c(-119.2542896, 37.16272389)"
USGS,11238380,BIG C PH NO 2 NR BIG CREEK CA,ST,37.19883496,-119.3065146,F,NAD83, 2950, 20,NGVD29,18040006,dv,00060,00003,213745,1980-10-01,2019-09-30,13149,"c(-119.3065146, 37.19883496)"
USGS,11238400,BIG C PH NO 2A NR BIG CREEK CA,ST,37.1991127,-119.3054034,F,NAD83, 2950, 20,NGVD29,18040006,dv,00060,00003,213746,1980-10-01,2019-09-30,13513,"c(-119.3054034, 37.1991127)"
USGS,11238550,BIG C PH NO 8 NR BIG CREEK CA,ST,37.2096683,-119.328738,F,NAD83, 2250, 20,NGVD29,18040006,dv,00060,00003,213762,1980-10-01,2019-09-30,13514,"c(-119.328738, 37.2096683)"
USGS,11239000,HUNTINGTON-SHAVER CONDUIT OTLT NR SHAVER LK CA,ST,37.15494607,-119.2323443,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9385,1928-10-19,1985-07-24,20703,"c(-119.2323443, 37.15494607)"
USGS,11241800,BIG C PH NO 3 NR SHAVER LK CA,ST,37.1485584,-119.3865182,F,NAD83, 1410, 20,NGVD29,18040006,dv,00060,00003,213770,1980-10-01,2019-09-30,13514,"c(-119.3865182, 37.1485584)"
USGS,11242350,SOQUEL DIV NR SUGAR PINE CA,ST,37.42549637,-119.5490338,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9392,1969-10-01,1977-06-30,2830,"c(-119.5490338, 37.42549637)"
USGS,11243300,BROWNS C CN AT BASS LAKE CA,ST,37.2874456,-119.5195827,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213159,1986-10-01,2019-09-30,11322,"c(-119.5195827, 37.2874456)"
USGS,11243405,SF WILLOW C NR BASS LAKE CA,ST,37.29388889,-119.5002778,S,NAD83, 3440, 20,NGVD29,18040006,dv,00060,00003,232809,2009-10-01,2019-09-30,2286,"c(-119.5002778, 37.29388889)"
USGS,11243500,PGE NO 3 CONDUIT NR BASS LAKE CA,ST,37.2891122,-119.5298613,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213163,1940-10-01,2019-09-30,28854,"c(-119.5298613, 37.2891122)"
USGS,11244050,NF WILLOW C BL MANZANITA LK DAM NR NORTH FORK CA,ST,37.24416667,-119.516111,S,NAD83, 2810, 20,NGVD29,18040006,dv,00060,00003,213165,2009-10-01,2019-09-09,1755,"c(-119.516111, 37.24416667)"
USGS,11244100,SAN JOAQUIN PH NO3 NR NORTH FORK CA,ST,37.2549467,-119.5193039,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213167,1980-10-01,2019-09-30,13878,"c(-119.5193039, 37.2549467)"
USGS,11245000,SF WILLOW C NR NORTH FORK CA,ST,37.21383619,-119.492635,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9401,1910-04-01,1917-09-29,2739,"c(-119.492635, 37.21383619)"
USGS,11245300,WILLOW C NR NORTH FORK CA,ST,37.19166667,-119.4930556,S,NAD83, 2280, 20,NGVD29,18040006,dv,00060,00003,213174,2009-10-01,2019-07-07,1972,"c(-119.4930556, 37.19166667)"
USGS,11245500,WHISKEY C NR NORTH FORK CA,ST,37.22494688,-119.4565222,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9403,1910-10-01,1916-09-29,2008,"c(-119.4565222, 37.22494688)"
USGS,11246000,CASCADEL C NR NORTH FORK CA,ST,37.22494686,-119.4537443,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9404,1910-04-01,1912-03-31,731,"c(-119.4537443, 37.22494686)"
USGS,11246530,BIG C PH NO 4 NR AUBERRY CA,ST,37.13883716,-119.4898565,F,NAD83, 990, 20,NGVD29,18040006,dv,00060,00003,213775,1980-10-01,2019-09-30,13513,"c(-119.4898565, 37.13883716)"
USGS,11246570,SAN JOAQUIN PH NO2 NR NORTH FORK CA,ST,37.20161417,-119.4976352,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213186,1980-10-01,2018-09-30,13513,"c(-119.4976352, 37.20161417)"
USGS,11246590,SAN JOAQUIN PH NO1A NR AUBERRY CA,ST,37.15828085,-119.4273536,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213187,1980-10-01,2019-09-30,13878,"c(-119.4273536, 37.15828085)"
USGS,11246610,SAN JOAQUIN PH NO1 NR AUBERRY (WISHON PH) CA,ST,37.15328149,-119.5059686,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213189,1980-10-01,2019-09-30,13878,"c(-119.5059686, 37.15328149)"
USGS,11246950,KERCKHOFF PH NR AUBERRY CA,ST,37.09328219,-119.5526376,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213977,1978-10-01,2019-09-30,13880,"c(-119.5526376, 37.09328219)"
USGS,11247000,SAN JOAQUIN R BL KERCKHOFF PH NR PRATHER CA,ST,37.07911569,-119.5609712,F,NAD83, 563.40,.01,NGVD29,18040006,dv,00060,00003,9417,1910-04-01,1981-09-29,15887,"c(-119.5609712, 37.07911569)"
USGS,11247050,KERCKHOFF PH NO 2 A MILLERTON LK NR AUBERRY CA,ST,37.0721713,-119.5579154,S,NAD83,NA,NA,NA,18040006,dv,00060,00003,214002,1983-10-01,2019-09-30,12418,"c(-119.5579154, 37.0721713)"
USGS,11247200,BIG SANDY C TRIB NR TOLLHOUSE CA,ST,37.0313382,-119.448187,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9419,1968-10-01,1971-09-29,1094,"c(-119.448187, 37.0313382)"
USGS,11247500,BIG SANDY C NR AUBERRY CA,ST,37.05272717,-119.5426365,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,9420,1946-10-01,1951-09-29,1825,"c(-119.5426365, 37.05272717)"
USGS,11248000,FINE GOLD C NR FRIANT CA,ST,37.06661565,-119.6481985,F,NAD83, 620.00, 10,NGVD29,18040006,dv,00060,00003,9421,1936-10-01,1958-09-29,8034,"c(-119.6481985, 37.06661565)"
USGS,11249500,MADERA CN A FRIANT CA,ST,37.0027273,-119.7068118,F,NAD83,NA,NA,NA,18040006,dv,00060,00003,213985,1948-10-01,2019-09-30,25932,"c(-119.7068118, 37.0027273)"
USGS,11250000,FRIANT-KERN CN A FRIANT CA,ST,36.9980051,-119.7040338,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,213986,1949-03-22,2019-09-30,25682,"c(-119.7040338, 36.9980051)"
USGS,11250110,SAN JOAQUIN R RELEASE A FRIANT DAM CA,ST,36.99916667,-119.706111,S,NAD83, 330, 10,NAVD88,18040001,dv,00060,00003,213991,2009-10-01,2019-09-30,3652,"c(-119.706111, 36.99916667)"
USGS,11250500,COTTONWOOD C NR FRIANT CA,ST,37.00133839,-119.7204236,F,NAD83, 355.00, 10,NGVD29,18040001,dv,00060,00003,9426,1941-10-01,1951-09-29,3651,"c(-119.7204236, 37.00133839)"
USGS,11251600,LITTLE DRY C A MOUTH NR FRIANT CA,ST,36.9346718,-119.7301452,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9435,1956-10-01,1961-09-29,1825,"c(-119.7301452, 36.9346718)"
USGS,11252275,SAN JOAQUIN R BL HWY 41 NR PINEDALE CA,ST,36.87638889,-119.7930556,S,NAD83, 260,2.5,NGVD29,18040001,dv,00060,00003,213994,2015-09-30,2019-09-30,1096,"c(-119.7930556, 36.87638889)"
USGS,11252500,SAN JOAQUIN R A HERNDON CA,ST,36.84300228,-119.9329317,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9436,1895-04-01,1901-09-29,2373,"c(-119.9329317, 36.84300228)"
USGS,11252975,SAN JOAQUIN R A SKAGGS BR NR RIPPERDAN CA,ST,36.82194444,-120.0594444,S,NAD83, 210,2.5,NGVD29,18040001,dv,00060,00003,213997,2017-10-01,2019-09-30,730,"c(-120.0594444, 36.82194444)"
USGS,11253058,SAN JOAQUIN R A GRAVELLY FORD CN NR KERMAN CA,ST,36.79916667,-120.163611,S,NAD83, 190,2.5,NGVD29,18040001,dv,00060,00003,213998,2010-10-01,2019-09-30,3287,"c(-120.163611, 36.79916667)"
USGS,11253115,SAN JOAQUIN R BL CHOWCHILLA CN INTAKE NR MENDOTA,ST,36.77375,-120.286,U,NAD83, 170,2.5,NGVD29,18040001,dv,00060,00003,214020,2010-10-01,2019-09-30,3287,"c(-120.286, 36.77375)"
USGS,11253130,SAN JOAQUIN R A N SAN MATEO RD NR MENDOTA CA,ST,36.77888889,-120.3066667,5,NAD83, 160,2.5,NAVD88,18030009,dv,00060,00003,9440,2011-01-27,2018-10-19,2823,"c(-120.3066667, 36.77888889)"
USGS,11253500,JAMES BYPASS (FRESNO SLOUGH) NR SAN JOAQUIN CA,ST,36.65244895,-120.1812687,F,NAD83,NA,NA,NA,18030009,dv,00060,00003,9442,1947-10-01,2009-09-30,14573,"c(-120.1812687, 36.65244895)"
USGS,11253500,JAMES BYPASS (FRESNO SLOUGH) NR SAN JOAQUIN CA,ST,36.65244895,-120.1812687,F,NAD83,NA,NA,NA,18030009,dv,00060,00003,214005,1947-10-01,2009-09-30,14573,"c(-120.1812687, 36.65244895)"
USGS,11255500,PANOCHE C BL SILVER C NR PANOCHE CA,ST,36.61884106,-120.673786,F,NAD83, 558.26,.01,NGVD29,18040014,dv,00060,00003,9450,1949-10-01,1970-09-29,5842,"c(-120.673786, 36.61884106)"
USGS,11255550,LITTLE PANOCHE C TRIB NO 1 NR PANOCHE CA,ST,36.71800677,-120.864906,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9451,1958-10-01,1964-09-29,2191,"c(-120.864906, 36.71800677)"
USGS,11255575,PANOCHE C A I-5 NR SILVER CREEK CA,ST,36.65245145,-120.6321186,S,NAD83, 450, 20,NGVD29,18040014,dv,00060,00003,9452,1997-12-01,2020-11-15,4949,"c(-120.6321186, 36.65245145)"
USGS,11256000,SAN JOAQUIN R NR DOS PALOS CA,ST,36.9941131,-120.5012906,S,NAD83, 125,2.5,NGVD29,18040001,dv,00060,00003,9453,1940-10-01,1954-09-29,5112,"c(-120.5012906, 36.9941131)"
USGS,11257100,MIAMI C NR OAKHURST CA,ST,37.39355278,-119.654318,F,NAD83,NA,NA,NA,18040007,dv,00060,00003,9454,1960-10-01,1980-09-29,7304,"c(-119.654318, 37.39355278)"
USGS,11257700,PICAYUNE C NR COARSEGOLD CA,ST,37.22078058,-119.7079274,F,NAD83,NA,NA,NA,18040007,dv,00060,00003,9458,1964-10-01,1968-09-29,1460,"c(-119.7079274, 37.22078058)"
USGS,11259300,CHOWCHILLA R BL RAYNOR C NR RAYMOND CA,ST,37.1999455,-120.0073876,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9476,1972-10-01,1975-09-29,1094,"c(-120.0073876, 37.1999455)"
USGS,11259900,CHAMBERLAIN SLOUGH NR EL NIDO CA,ST,37.11327798,-120.5893536,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9477,1939-10-01,1949-06-30,3561,"c(-120.5893536, 37.11327798)"
USGS,11260000,SAN JOAQUIN R NR EL NIDO CA,ST,37.11133357,-120.5904647,S,NAD83, 102,2.5,NGVD29,18040001,dv,00060,00003,9478,1939-10-01,1949-03-31,3470,"c(-120.5904647, 37.11133357)"
USGS,11260001,SAN JOAQUIN R + CHAMBERLAIN SL NR EL NIDO CA,ST,37.1118891,-120.5899092,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9479,1939-10-01,1949-03-31,3470,"c(-120.5899092, 37.1118891)"
USGS,11260225,BURNS C A HORNITOS CA,ST,37.49604827,-120.2396298,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9481,1964-10-01,1969-09-29,1825,"c(-120.2396298, 37.49604827)"
USGS,11260815,SAN JOAQUIN R NR STEVINSON CA,ST,37.29513418,-120.8436176,H,NAD83, 71, 2.,NGVD29,18040001,dv,00060,00003,213261,2015-10-01,2019-09-30,1461,"c(-120.8436176, 37.29513418)"
USGS,11261000,SALT SLOUGH NR LOS BANOS CA,ST,37.1596655,-120.8093623,F,NAD83,NA,NA,NA,18040001,dv,00060,00003,9487,1940-10-01,1968-09-29,10226,"c(-120.8093623, 37.1596655)"
USGS,11262800,LOS BANOS C NR LOS BANOS CA,ST,37.01661256,-120.9024152,F,NAD83, 175.00,  5,NGVD29,18040001,dv,00060,00003,9504,1958-10-01,1966-09-29,2921,"c(-120.9024152, 37.01661256)"
USGS,11262890,SAN LUIS DR SITE A NR S DOS PALOS CA,ST,36.9646698,-120.6699063,S,NAD83, 115, 10,NGVD29,18040001,dv,00060,00003,9505,1998-10-01,2002-09-29,1034,"c(-120.6699063, 36.9646698)"
USGS,11262895,SAN LUIS DR SITE B NR STEVINSON CA,ST,37.2407741,-120.8779783,S,NAD83, 75, 10,NGVD29,18040001,dv,00060,00003,9518,1998-10-01,2005-09-29,2556,"c(-120.8779783, 37.2407741)"
USGS,11262900,MUD SLOUGH NR GUSTINE CA,ST,37.26244,-120.9065908,S,NAD83, 25, 10,NGVD29,18040001,dv,00060,00003,9523,1985-10-01,2020-11-15,12830,"c(-120.9065908, 37.26244)"
USGS,11265500,MERCED R A YOSEMITE CA,ST,37.74381435,-119.590165,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9534,1912-04-01,1917-09-29,2008,"c(-119.590165, 37.74381435)"
USGS,11266000,YOSEMITE C A YOSEMITE CA,ST,37.74548095,-119.5954432,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9535,1912-04-01,1918-09-29,2007,"c(-119.5954432, 37.74548095)"
USGS,11267300,SF MERCED R A WAWONA CA,ST,37.53882469,-119.6621022,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9539,1958-10-01,1968-09-29,3652,"c(-119.6621022, 37.53882469)"
USGS,11267350,BIG C DIV NR FISH CAMP CA,ST,37.46938349,-119.6151512,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9540,1969-10-01,2012-10-01,12146,"c(-119.6151512, 37.46938349)"
USGS,11267500,SF MERCED R NR WAWONA CA,ST,37.54160229,-119.6732143,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9541,1911-10-01,1921-09-29,2371,"c(-119.6732143, 37.54160229)"
USGS,11268001,RESULTANT OF COMBINING 11-2665 + 11-2680 CA,ST,37.6513197,-119.8854532,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9543,1951-04-01,1975-10-07,8956,"c(-119.8854532, 37.6513197)"
USGS,11268200,MERCED R NR BRICEBURG CA,ST,37.63576505,-119.9332325,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9544,1965-10-01,1974-10-08,3295,"c(-119.9332325, 37.63576505)"
USGS,11269700,EXCHEQUER PH A EXCHEQUER CA,ST,37.5835456,-120.2757438,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,213196,1973-10-01,2019-09-30,15340,"c(-120.2757438, 37.5835456)"
USGS,11270800,NORTHSIDE CN A MERCED FALLS CA,ST,37.52271397,-120.334356,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,9552,1986-10-01,1994-09-29,2921,"c(-120.334356, 37.52271397)"
USGS,11271290,MERCED R A SHAFFER BRIDGE NR CRESSEY CA,ST,37.45410365,-120.6088084,F,NAD83,NA,NA,NA,18040008,dv,00060,00003,213240,1965-10-01,2019-08-09,8607,"c(-120.6088084, 37.45410365)"
USGS,11271360,MERCED R NR ALVES RD NR CRESSEY CA,ST,37.42490969,-120.6646985,H,NAD83, 111,2.5,NGVD29,18040008,dv,00060,00003,213251,2015-10-01,2019-09-30,1461,"c(-120.6646985, 37.42490969)"
USGS,11271500,MERCED R NR LIVINGSTON CA,ST,37.3913266,-120.7871459,F,NAD83, 82.00,2.5,NGVD29,18040008,dv,00060,00003,9556,1922-04-01,1944-02-29,7365,"c(-120.7871459, 37.3913266)"
USGS,11273000,MERCED R SLOUGH NR NEWMAN CA,ST,37.35993714,-120.9615943,F,NAD83,NA,NA,NA,18040002,dv,00060,00003,9562,1941-10-01,1972-09-29,11322,"c(-120.9615943, 37.35993714)"
USGS,11273400,SAN JOAQUIN R AB MERCED R NR NEWMAN CA,ST,37.3472151,-120.9761777,F,NAD83, 60,2.5,NGVD29,18040001,dv,00060,00003,9563,2009-08-28,2020-11-15,3729,"c(-120.9761777, 37.3472151)"
USGS,11274554,SPANISH GRANT COMBINED DRAIN NR PATTERSON CA,ST,37.43576816,-121.033542,S,NAD83, 45,2.5,NGVD29,18040002,dv,00060,00003,9605,1993-04-03,1995-01-31,669,"c(-121.033542, 37.43576816)"
USGS,11274560,HARDING DRAIN A CARPENTER RD NR PATTERSON CA,ST,37.4643786,-121.0321537,S,NAD83, 50,2.5,NGVD29,18040002,dv,00060,00003,9610,1992-05-17,1994-12-01,929,"c(-121.0321537, 37.4643786)"
USGS,11274600,DEL PUERTO C TRIB 1 NR PATTERSON CA,ST,37.40410175,-121.4371618,F,NAD83,NA,NA,NA,18040002,dv,00060,00003,236052,1963-10-01,1969-09-29,2191,"c(-121.4371618, 37.40410175)"
USGS,11274710,MACLURE C BL MACLURE GLCR NR TUOLUMNE MDWS CA,ST,37.7524299,-119.2820929,F,NAD83,11520.00, 20,NGVD29,18040009,dv,00060,00003,9622,1967-06-01,1972-09-29,903,"c(-119.2820929, 37.7524299)"
USGS,11274800,TUOLUMNE R AT HETCH HETCHY NR SEQUOIA CA,ST,37.9554763,-119.7593427,F,NAD83,NA,NA,NA,18040009,dv,00060,00003,9633,1910-10-01,1916-09-29,2191,"c(-119.7593427, 37.9554763)"
USGS,11277100,LK ELEANOR DIV TO CHERRY LAKE NR HETCH HETCHY CA,ST,37.9796433,-119.8818464,S,NAD83, 4670, 20,NGVD29,18040009,dv,00060,00003,9650,1996-07-30,2017-09-30,6824,"c(-119.8818464, 37.9796433)"
